snapshot_date,mpn,manufacturer,category,source,lead_time_weeks,lifecycle_status,stock,unit_price,match_type,matched_mpn,dk_part_number,products_count,exact_match_count,collected_at,dk_manufacturer,dk_manufacturer_id,dk_category,dk_subcategory,dk_category_id,series,base_product,description,product_status_id,normally_stocking,discontinued,end_of_life,ncnr,back_order_not_allowed,date_last_buy_chance,quantity_available,manufacturer_public_quantity,lead_time_weeks_raw,moq,standard_package,packaging,variation_count,tariff_active,marketplace,qty_available_for_package,max_qty_for_distribution,digireel_fee,dk_unit_price,price_break_count,min_break_qty,unit_price_min_break,max_break_qty,unit_price_max_break,rohs_status,reach_status,moisture_sensitivity_level,export_control_class,htsus_code,package_case,mounting_type,parameter_count
2026-08-15,ADSP-21161NKCAZ100,Analog Devices,DSPs - Digital Signal Processors,digikey,19,Active,60,77.05,exact,ADSP-21161NKCAZ100,ADSP-21161NKCAZ100-ND,1,1,2026-08-15T20:38:01+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,SHARC®,ADSP-21161,IC DSP CONTROLLER 32BIT 225MBGA,0,1,0,0,0,0,,60,0,19,1,1,Tray,1,1,0,60,999999999,0.0,77.05,4,1,77.05,100,58.4287,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,"255-BGA, CSPBGA",Surface Mount,11
2026-08-15,AD7191BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,12,Active,2834,13.15,exact,AD7191BRUZ,505-AD7191BRUZ-ND,2,1,2026-08-15T20:38:02+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7191,IC ADC 24BIT 24-TSSOP,0,1,0,0,0,0,,2834,0,12,1,62,Tube,1,1,0,2834,999999999,0.0,13.15,7,1,13.15,1054,8.08504,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD5320BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,429,10.53,exact,AD5320BRMZ,505-AD5320BRMZ-ND,3,1,2026-08-15T20:38:04+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5320,IC DAC 12BIT 8-MSOP,0,1,0,0,0,0,,429,0,10,1,0,Tube,1,1,0,429,0,0.0,10.53,7,1,10.53,1000,6.37677,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,AD7683BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,636,23.73,exact,AD7683BRMZ,505-AD7683BRMZ-ND,2,1,2026-08-15T20:38:05+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7683,IC ADC 16BIT 8-MSOP,0,1,0,0,0,0,,636,0,10,1,0,Tube,1,1,0,636,0,0.0,23.73,6,1,23.73,500,15.57258,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD7927BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,16,Active,1814,10.11,exact,AD7927BRUZ,505-AD7927BRUZ-ND,3,1,2026-08-15T20:38:06+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7927,IC ADC 12BIT 20-TSSOP,0,1,0,0,0,0,,1814,0,16,1,75,Tube,1,1,0,1814,999999999,0.0,10.11,7,1,10.11,1050,6.09159,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"20-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,ADSP-BF533SBSTZ400,Analog Devices,DSPs - Digital Signal Processors,digikey,30,Active,0,36.1,exact,ADSP-BF533SBSTZ400,505-ADSP-BF533SBSTZ400-ND,1,1,2026-08-15T20:38:08+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,Blackfin®,ADSP-BF533,IC DSP CTLR 16BIT 400MHZ 176LQFP,0,1,0,0,0,0,,0,0,30,1,40,Tray,1,1,0,0,999999999,0.0,36.1,5,1,36.1,280,25.34639,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,176-LQFP,Surface Mount,11
2026-08-15,ADSP-2189NBSTZ-320,Analog Devices,DSPs - Digital Signal Processors,digikey,10,Active,32,81.15,exact,ADSP-2189NBSTZ-320,505-ADSP-2189NBSTZ-320-ND,1,1,2026-08-15T20:38:09+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,ADSP-21xx,ADSP-2189,IC DSP CONTROLLER 16BIT 100-LQFP,0,1,0,0,0,0,,32,0,10,1,1,Tray,1,1,0,32,999999999,0.0,81.15,4,1,81.15,100,61.6908,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,100-LQFP,Surface Mount,11
2026-08-15,AD7923BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,16,Active,2651,9.36,exact,AD7923BRUZ,AD7923BRUZ-ND,3,1,2026-08-15T20:38:10+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7923,IC ADC 12BIT 16-TSSOP,0,1,0,0,0,0,,2651,0,16,1,0,Tube,1,1,0,2651,0,0.0,9.36,7,1,9.36,1056,5.60755,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD5308BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,37,14.69,exact,AD5308BRUZ,505-AD5308BRUZ-ND,3,1,2026-08-15T20:38:12+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5308,IC DAC 8BIT 16-TSSOP,0,1,0,0,0,0,,37,0,10,1,96,Tube,1,0,0,37,999999999,0.0,14.69,7,1,14.69,1056,9.11248,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,15
2026-08-15,AD1974YSTZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,1452,14.88,exact,AD1974YSTZ,505-AD1974YSTZ-ND,2,1,2026-08-15T20:38:13+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD1974,IC DAS/ADC/DAC SPECIAL 48-LQFP,0,1,0,0,0,0,,1452,0,10,1,0,Tray,1,1,0,1452,0,0.0,14.88,7,1,14.88,1066,9.23325,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0050,48-LQFP,Surface Mount,11
2026-08-15,AD5611BKSZ-500RL7,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,2553,1.4815,exact,AD5611BKSZ-500RL7,505-AD5611BKSZ-500RL7CT-ND,1,1,2026-08-15T20:38:14+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,nanoDAC®,AD5611,IC DAC 10BIT SC-70-6,0,1,0,0,0,0,,2553,0,10,1,1,Cut Tape (CT),3,1,0,2553,999999999,0.0,2.66,5,1,2.66,250,1.53528,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"6-TSSOP, SC-88, SOT-363",Surface Mount,15
2026-08-15,AD5318BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,170,17.02,exact,AD5318BRUZ,505-AD5318BRUZ-ND,3,1,2026-08-15T20:38:16+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5318,IC DAC 10BIT 16-TSSOP,0,1,0,0,0,0,,170,0,10,1,96,Tube,1,1,0,170,999999999,0.0,17.02,6,1,17.02,576,10.86549,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,15
2026-08-15,AD5620BRJZ-1500RL7,Analog Devices,Analog to Digital Converters (ADCs),digikey,36,Active,0,4.26688,exact,AD5620BRJZ-1500RL7,505-AD5620BRJZ-1500RL7CT-ND,1,1,2026-08-15T20:38:17+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,nanoDAC®,AD5620,IC DAC 12BIT SOT-23-8,0,1,0,0,0,0,,0,0,36,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,7.09,5,1,7.09,250,4.4676,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,SOT-23-8,Surface Mount,15
2026-08-15,AD5061BRJZ-2500RL7,Analog Devices,Analog to Digital Converters (ADCs),digikey,36,Active,100,7.52356,exact,AD5061BRJZ-2500RL7,505-AD5061BRJZ-2500RL7CT-ND,1,1,2026-08-15T20:38:18+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,nanoDAC®,AD5061,IC DAC 16BIT SOT-23-8,0,1,0,0,0,0,,100,0,36,1,1,Cut Tape (CT),3,1,0,100,999999999,0.0,12.02,5,1,12.02,250,8.00192,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,SOT-23-8,Surface Mount,15
2026-08-15,AD5328BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,345,27.87,exact,AD5328BRUZ,505-AD5328BRUZ-ND,3,1,2026-08-15T20:38:19+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5328,IC DAC 12BIT 16-TSSOP,0,1,0,0,0,0,,345,0,10,1,0,Tube,1,1,0,345,0,0.0,27.87,5,1,27.87,288,18.81569,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,15
2026-08-15,AD810ANZ,Analog Devices,Amplifiers - Video,digikey,10,Active,90,12.9,exact,AD810ANZ,505-AD810ANZ-ND,1,1,2026-08-15T20:38:21+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD810,IC AMP CURRENT FEEDBACK 8DIP,0,1,0,0,0,0,,90,0,10,1,0,Tube,1,1,0,90,0,0.0,12.9,7,1,12.9,1000,7.9326,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-DIP (0.300"", 7.62mm)",Through Hole,11
2026-08-15,ADA4930-1YCPZ-R7,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,11,Active,5411,7.13429,exact,ADA4930-1YCPZ-R7,505-ADA4930-1YCPZ-R7CT-ND,1,1,2026-08-15T20:38:22+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,ADA4930,IC OPAMP DIFF 1 CIRCUIT 16LFCSP,0,1,0,0,0,0,,5411,0,11,1,0,Cut Tape (CT),3,1,0,5411,0,0.0,11.81,5,1,11.81,250,7.84888,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.33.0001,"16-VFQFN Exposed Pad, CSP",Surface Mount,15
2026-08-15,HMC753LP4E,Analog Devices,RF Amplifiers,digikey,39,Active,13,138.56,exact,HMC753LP4E,1127-3028-ND,3,1,2026-08-15T20:38:24+00:00,Analog Devices Inc.,505,RF and Wireless,RF Amplifiers,37,,HMC753,IC RF AMP GPS 1GHZ-11GHZ 24QFN,0,1,0,0,0,0,,13,0,39,1,0,Strip,1,1,0,13,0,0.0,138.56,3,1,138.56,25,116.5164,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,24-TFQFN Exposed Pad,Surface Mount,11
2026-08-15,AD626ANZ,Analog Devices,Amplifiers - Current Sense,digikey,10,Active,226,22.11,exact,AD626ANZ,AD626ANZ-ND,1,1,2026-08-15T20:38:25+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD626,IC OPAMP DIFF 1 CIRCUIT 8DIP,0,1,0,0,0,0,,226,0,10,1,50,Tube,1,0,0,226,999999999,0.0,22.11,6,1,22.11,500,14.43892,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-DIP (0.300"", 7.62mm)",Through Hole,14
2026-08-15,AD8036ARZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,769,17.85,exact,AD8036ARZ,505-AD8036ARZ-ND,3,1,2026-08-15T20:38:26+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,CLAMPIN™,AD8036,IC VOLTAGE FEEDBACK 1 CIRC 8SOIC,0,1,0,0,0,0,,769,0,10,1,0,Tube,1,1,0,769,0,0.0,17.85,6,1,17.85,588,11.4259,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,15
2026-08-15,HMC460LC5,Analog Devices,RF Amplifiers,digikey,12,Active,80,267.55,exact,HMC460LC5,505-HMC460LC5-ND,4,1,2026-08-15T20:38:27+00:00,Analog Devices Inc.,505,RF and Wireless,RF Amplifiers,37,,HMC460,IC RF AMP GPS 0HZ-20GHZ 32CSMT,0,1,0,0,0,0,,80,0,12,1,1,Strip,1,0,0,80,999999999,0.0,267.55,3,1,267.55,25,226.4096,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8473.30.1180,32-TFCQFN Exposed Pad,Surface Mount,11
2026-08-15,HMC565LC5,Analog Devices,RF Amplifiers,digikey,11,Active,364,82.09,exact,HMC565LC5,505-HMC565LC5-ND,4,1,2026-08-15T20:38:28+00:00,Analog Devices Inc.,505,RF and Wireless,RF Amplifiers,37,,HMC565,IC RF AMP VSAT 6GHZ-20GHZ 32QFN,0,1,0,0,0,0,,364,0,11,1,0,Strip,1,0,0,364,0,0.0,82.09,4,1,82.09,100,63.9812,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.33.0001,32-TFQFN Exposed Pad,Surface Mount,11
2026-08-15,AD8429ARZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,3195,11.0,exact,AD8429ARZ,505-AD8429ARZ-ND,2,1,2026-08-15T20:38:30+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD8429,IC INST AMP 1 CIRCUIT 8SOIC,0,1,0,0,0,0,,3195,0,10,1,98,Tube,1,1,0,3195,999999999,0.0,11.0,7,1,11.0,1078,6.66506,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,15
2026-08-15,EVAL-PRAOPAMP-1RJZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,0,32.65,exact,EVAL-PRAOPAMP-1RJZ,EVAL-PRAOPAMP-1RJZ-ND,1,1,2026-08-15T20:38:31+00:00,Analog Devices Inc.,505,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,BARE BOARD SOT-23-5,0,1,0,0,0,0,,0,0,10,1,1,Box,1,1,0,0,999999999,0.0,32.65,1,1,32.65,1,32.65,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,11
2026-08-15,EVAL-PRAOPAMP-4RUZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,2,32.65,exact,EVAL-PRAOPAMP-4RUZ,EVAL-PRAOPAMP-4RUZ-ND,1,1,2026-08-15T20:38:33+00:00,Analog Devices Inc.,505,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,BARE BOARD 14-TSSOP,0,1,0,0,0,0,,2,0,10,1,1,Box,1,1,0,2,999999999,0.0,32.65,1,1,32.65,1,32.65,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,11
2026-08-15,AD633ARZ,Analog Devices,Analog Switches and Multiplexers,digikey,11,Active,0,16.45,exact,AD633ARZ,505-AD633ARZ-ND,3,1,2026-08-15T20:38:34+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD633,IC MULT 8-SOIC,0,1,0,0,0,0,,0,0,11,1,0,Tube,1,1,0,0,0,0.0,16.45,6,1,16.45,588,10.47037,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0090,"8-SOIC (0.154"", 3.90mm Width)",,4
2026-08-15,AD8011ARZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,70,6.89,exact,AD8011ARZ,505-AD8011ARZ-ND,3,1,2026-08-15T20:38:35+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD8011,IC OPAMP CFA 1 CIRCUIT 8SOIC,0,1,0,0,0,0,,70,0,10,1,98,Tube,1,1,0,70,999999999,0.0,6.89,7,1,6.89,1078,4.02579,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,15
2026-08-15,EVAL-PRAOPAMP-1RMZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,0,32.65,exact,EVAL-PRAOPAMP-1RMZ,505-EVAL-PRAOPAMP-1RMZ-ND,1,1,2026-08-15T20:38:37+00:00,Analog Devices Inc.,505,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,BARE BOARD 8-MSOP,0,1,0,0,0,0,,0,0,10,1,0,Box,1,1,0,0,0,0.0,32.65,1,1,32.65,1,32.65,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,11
2026-08-15,ADA4891-1ARZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,303,1.95,exact,ADA4891-1ARZ,505-ADA4891-1ARZ-ND,3,1,2026-08-15T20:38:38+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,ADA4891,IC OPAMP GP 1 CIRCUIT 8SOIC,0,1,0,0,0,0,,303,0,10,1,0,Tube,1,1,0,303,0,0.0,1.95,9,1,1.95,5096,0.96542,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,15
2026-08-15,MAX4081SASA+T,Analog Devices,Amplifiers - Current Sense,digikey,10,Active,746,2.76681,exact,MAX4081SASA+T,175-MAX4081SASA+TCT-ND,1,1,2026-08-15T20:38:40+00:00,Analog Devices Inc./Maxim Integrated,175,Integrated Circuits (ICs),Linear,32,,MAX4081,IC CURRENT SENSE 1 CIRCUIT 8SOIC,0,1,0,0,0,0,,746,0,10,1,0,Cut Tape (CT),3,1,0,746,0,0.0,5.0,5,1,5.0,250,3.0294,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,14
2026-08-15,AD713JNZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Discontinued at DigiKey,0,,exact,AD713JNZ,505-AD713JNZ-ND,1,1,2026-08-15T20:38:41+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD713,IC OPAMP JFET 4 CIRCUIT 14DIP,2,0,0,0,0,1,,0,0,10,0,25,Tube,1,1,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"14-DIP (0.300"", 7.62mm)",Through Hole,15
2026-08-15,ADA4899-1YRDZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,16,Active,395,6.36,exact,ADA4899-1YRDZ,505-ADA4899-1YRDZ-ND,3,1,2026-08-15T20:38:42+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,ADA4899,IC VOLTAGE FEEDBACK 1 CIRC 8SOIC,0,1,0,0,0,0,,395,0,16,1,0,Tube,1,1,0,395,0,0.0,6.36,8,1,6.36,2548,3.59813,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width) Exposed Pad",Surface Mount,15
2026-08-15,EVAL-PRAOPAMP-4RZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,2,32.65,exact,EVAL-PRAOPAMP-4RZ,EVAL-PRAOPAMP-4RZ-ND,1,1,2026-08-15T20:38:44+00:00,Analog Devices Inc.,505,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,BARE BOARD 14-SOIC,0,1,0,0,0,0,,2,0,10,1,0,Box,1,1,0,2,0,0.0,32.65,1,1,32.65,1,32.65,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,11
2026-08-15,AD622ANZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,0,11.14,exact,AD622ANZ,505-AD622ANZ-ND,1,1,2026-08-15T20:38:45+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD622,IC INST AMP 1 CIRCUIT 8DIP,0,1,0,0,0,0,,0,0,10,1,50,Tube,1,1,0,0,999999999,0.0,11.14,7,1,11.14,1000,6.77666,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-DIP (0.300"", 7.62mm)",Through Hole,15
2026-08-15,MAX4238ASA+T,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,12,Active,2332,2.06698,exact,MAX4238ASA+T,MAX4238ASA+CT-ND,2,1,2026-08-15T20:38:47+00:00,Analog Devices Inc./Maxim Integrated,175,Integrated Circuits (ICs),Linear,32,,MAX4238,IC OPAMP GP 1 CIRCUIT 8SOIC,0,1,0,0,0,0,,2332,0,12,1,1,Cut Tape (CT),3,1,0,2332,999999999,0.0,3.83,6,1,3.83,500,2.2491,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,15
2026-08-15,AD8317ACPZ-R7,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,18753,7.68439,exact,AD8317ACPZ-R7,505-AD8317ACPZ-R7CT-ND,1,1,2026-08-15T20:38:48+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD8317,IC AMP SPECIAL 8-LFCSP-VD,0,1,0,0,0,0,,18753,0,10,1,0,Cut Tape (CT),3,1,0,18753,0,0.0,12.86,5,1,12.86,250,8.61392,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-VFDFN Exposed Pad, CSP",Surface Mount,5
2026-08-15,EVAL-PRAOPAMP-2RZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,38,32.65,exact,EVAL-PRAOPAMP-2RZ,505-EVAL-PRAOPAMP-2RZ-ND,1,1,2026-08-15T20:38:49+00:00,Analog Devices Inc.,505,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,BARE BOARD 8-SOIC,0,1,0,0,0,0,,38,0,10,1,0,Box,1,1,0,38,0,0.0,32.65,1,1,32.65,1,32.65,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,11
2026-08-15,EVAL-PRAOPAMP-2RMZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,5,32.65,exact,EVAL-PRAOPAMP-2RMZ,505-EVAL-PRAOPAMP-2RMZ-ND,1,1,2026-08-15T20:38:50+00:00,Analog Devices Inc.,505,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,BARE BOARD 8-MSOP,0,1,0,0,0,0,,5,0,10,1,1,Box,1,1,0,5,999999999,0.0,32.65,1,1,32.65,1,32.65,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,11
2026-08-15,MAX44284FAUT+T,Analog Devices,Amplifiers - Current Sense,digikey,18,Active,0,1.97062,exact,MAX44284FAUT+T,MAX44284FAUT+TCT-ND,2,1,2026-08-15T20:38:51+00:00,Analog Devices Inc./Maxim Integrated,175,Integrated Circuits (ICs),Linear,32,,MAX44284,IC CURRENT SENSE 1 CIRCUIT SOT6,0,1,0,0,0,0,,0,0,18,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,3.66,6,1,3.66,500,2.142,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,SOT-23-6,Surface Mount,14
2026-08-15,HMC8411LP2FETR,Analog Devices,RF Amplifiers,digikey,10,Active,1841,62.69614,exact,HMC8411LP2FETR,505-HMC8411LP2FECT-ND,1,1,2026-08-15T20:38:53+00:00,Analog Devices Inc.,505,RF and Wireless,RF Amplifiers,37,,HMC8411,IC RF AMP GPS 10MHZ-10GHZ 6LFCSP,0,1,0,0,0,0,,1841,0,10,1,1,Cut Tape (CT),3,1,0,1841,999999999,0.0,86.88,4,1,86.88,100,72.3537,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"6-VDFN Exposed Pad, CSP",Surface Mount,11
2026-08-15,EVAL-PRAOPAMP-1RZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,11,32.65,exact,EVAL-PRAOPAMP-1RZ,505-EVAL-PRAOPAMP-1RZ-ND,1,1,2026-08-15T20:38:54+00:00,Analog Devices Inc.,505,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,BARE BOARD 8-SOIC,0,1,0,0,0,0,,11,0,10,1,0,Box,1,1,0,11,0,0.0,32.65,1,1,32.65,1,32.65,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,11
2026-08-15,MAX4490AXK+T,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,1719,1.87418,exact,MAX4490AXK+T,MAX4490AXK+TCT-ND,2,1,2026-08-15T20:38:55+00:00,Analog Devices Inc./Maxim Integrated,175,Integrated Circuits (ICs),Linear,32,,MAX4490,IC OPAMP GP 1 CIRCUIT SC70-5,0,1,0,0,0,0,,1719,0,10,1,0,Cut Tape (CT),3,1,0,1719,0,0.0,3.71,7,1,3.71,1000,2.0349,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"5-TSSOP, SC-70-5, SOT-353",Surface Mount,15
2026-08-15,MAX4163EUA+T,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,9073,4.47969,exact,MAX4163EUA+T,MAX4163EUA+CT-ND,2,1,2026-08-15T20:38:56+00:00,Analog Devices Inc./Maxim Integrated,175,Integrated Circuits (ICs),Linear,32,,MAX4163,IC OPAMP GP 2 CIRCUIT 8UMAX,0,1,0,0,0,0,,9073,0,10,1,1,Cut Tape (CT),3,0,0,9073,999999999,0.0,7.82,6,1,7.82,500,4.6665,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,AD8032ARMZ,Analog Devices,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,10,Active,2733,6.01,exact,AD8032ARMZ,505-AD8032ARMZ-ND,3,1,2026-08-15T20:38:58+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD8032,IC VOLTAGE FEEDBACK 2 CIRC 8MSOP,0,1,0,0,0,0,,2733,0,10,1,50,Tube,1,1,0,2733,999999999,0.0,6.01,8,1,6.01,2500,3.38178,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
